date,description,death_date
2024-01-10,"Em Melitene, na antiga Arménia, São Domiciano , bispo, que trabalhou intensamente pela conversão dos Persas.",(† c. 602)
2024-01-10,"Em Roma, junto de São Pedro, o sepultamento de Santo Agatão , papa, que confirmou a integridade da fé contra os erros do monotelismo e promoveu sínodos para fortalecer a unidade da Igreja.",(† 681)
2024-01-10,"No território de Viviers, ao longo do Ródano, na França, Santo Arcôncio , bispo.",(† c. 740-745)
2024-01-10,"No mosteiro de Cusan, nos montes Pireneus, São Pedro Urséolo , que depois de ter sido doge de Veneza se fez monge; foi célebre pela sua piedade e austeridade e passou a vida num ermo próximo do mosteiro.",(† c. 987/988)
2024-01-10,"No mosteiro de Cava de’ Tirréni, na Campânia, hoje região da Itália, o Beato Benincasa , abade, que enviou cem dos seus monges à Sicília para ocupar o cenóbio de Monreale recentemente fundado.",(† 1194)
2024-01-10,"Em Bourges, na Aquitânia, região da França, São Guilherme , bispo, que, aspirando ardentemente à vida de solidão e meditação, foi monge cisterciense em Pontigny, depois abade em Chalis e finalmente bispo da Igreja de Bourges; mas nunca abrandou a austeridade da vida monástica e distinguiu-se pela sua caridade para com o clero, os cativos e os indigentes.",(† 1209)
2024-01-10,"Em Arezzo, na Etrúria, actualmente na Toscana, região da Itália, o passamento do Beato Gregório X , papa, que, sendo arcediago de Liège, foi eleito para a cadeira de Pedro: favoreceu de todos os modos a comunhão com os Gregos e, para promover a conciliação entre os cristãos e recuperar a Terra Santa, convocou o segundo Concílio Ecuménico de Lião.",(† 1276)
2024-01-10,"Em Lorenzana, na Lucânia, na actual Basilicata, região da Itália, o Beato Egídio (Bernardino di Bello), religioso da Ordem dos Frades Menores, que viveu recluso numa gruta.",(† 1518)
2024-01-10,"Em Arequipa, no Peru, a Beata Ana dos Anjos Monteagudo , virgem da Ordem dos Pregadores, que com o dom do conselho e da profecia promoveu o bem de toda a cidade.",(† 1686)
2024-01-10,"Em Perúgia, na Itália, Santa Francisca de Sales (Leónia) Aviat , virgem, que se dedicou com amor materno e generosa solicitude à promoção da juventude e instituiu as Oblatas de São Francisco de Sales.",(† 1914)
2024-01-10,"Em Madrid, na Espanha, a Beata Maria das Dores Rodríguez Sopeña , virgem, a qual, dando eminente testemunho de caridade cristã, se aproximou dos mais abandonados da sociedade do seu tempo, especialmente nos subúrbios das grandes cidades, e fundou o Instituto das Damas Catequistas e a Obra da Doutrina, para anunciar o Evangelho e promover os pobres e os operários nas questões sociais.",(† 1918)
2024-01-11,"Em Roma, Santo Higino , papa, o oitavo a ocupar a Cátedra de São Pedro.",(† 142)
2024-01-11,"Na África Setentrional, São Sálvio , mártir, em cuja festa Santo Agostinho fez um sermão ao povo de Cartago.",(† c. s. III)
2024-01-11,"Em Tigava, na Mauritânia, na actual Argélia, São Tipásio , mártir, que, chamado ao exército como soldado veterano, por se ter recusado a sacrificar aos deuses foi degolado.",(† 297/298)
2024-01-11,"Em Cesareia da Palestina, São Pedro , denominado Apselamo ou Bálsamo , mártir, que, no tempo do imperador Maximino, instado repetidamente pelo governador e por todos os circunstantes a que poupasse a sua juventude, não atendeu a tais exortações e, abrasado no fogo como ouro puríssimo, deu corajoso testemunho da sua fé em Cristo.",(† 309)
2024-01-11,"Em Brindes, na Apúlia, região da Itália, São Lêucio , venerado como o primeiro bispo desta cidade.",(† s. IV)
2024-01-11,"Em Pavia, na Ligúria, igualmente região da Itália, a trasladação de Santa Honorata , virgem consagrada a Deus, irmã de Santo Epifânio, bispo.",(† s. V)
2024-01-11,"Num ermo da Judeia, São Teodósio , cenobiarca, amigo de São Sabas, que após longo tempo de vida solitária, acolheu muitos discípulos e praticou vida comunitária nos mosteiros por ele construídos, até que, depois de ter passado muitas tribulações pela defesa da fé católica, já centenário descansou na paz de Cristo.",(† 529)
2024-01-11,"Em Cividale del Friúli, na Venécia, hoje Friúli-Venézia Giúlia, região da Itália, São Paulino , bispo de Aquileia, que se empenhou na conversão dos Ávaros e dos Eslovenos e dedicou ao rei Carlos Magno um célebre poema sobre a Regra da fé.",(† 802)
2024-01-11,"Em Catânia, na Sicília, também região da Itália, o Beato Bernardo Scammaca , presbítero da Ordem dos Pregadores, que se distinguiu especialmente pelas suas obras de misericórdia em favor dos pobres e dos enfermos.",(† 1487)
2024-01-11,"Em Londres, na Inglaterra, o Beato Guilherme Carter , mártir, que era homem casado e, no tempo da rainha Isabel I, por ter publicado um tratado sobre o cisma, foi suspenso na forca de Tyburn e cruelmente dilacerado.",(† 1584)
2024-01-11,"Em Yatsushiro, no Japão, os beatos João Hattori Jingoro e seu filho Pedro Hattori , juntamente com Miguel Mitsuishi e seu filho Tomé Mitsuishi , mártires.",(† 1609)
2024-01-11,"Em Bélegra, localidade do Lácio, região da Itália, São Tomás de Córi (Francisco António Plácido), presbítero da Ordem dos Frades Menores, célebre pela sua pregação e vida austera e também pela fundação de ermitérios.",(† 1729)
2024-01-11,"♦. Em Talarn, localidade próxima de Lérida, na Espanha, Ana Maria Janer Anglarill , virgem, fundadora do Instituto das Irmãs da Sagrada Família de Urgell.",(† 1885)
2024-01-11,"Perto de Gdansk, na Polónia, o Beato Francisco Rogaczewski , presbítero e mártir, que, durante a ocupação da Polónia por um regime hostil a Deus, foi fuzilado e morreu pela fé.",(† 1940)
2024-01-12,"Em Cesareia da Mauritânia, hoje Cherchell, na Argélia, Santo Arcádio , mártir, que durante a perseguição se retirou num refúgio, mas, quando um seu familiar foi detido em seu lugar, apresentou-se espontaneamente ao juiz e, negando-se a sacrificar aos deuses, depois de sofrer atrozes suplícios, consumou o seu martírio.",(† c. 304)
2024-01-12,"Em Constantinopla, hoje Istambul, na Turquia, os santos Tígrio , presbítero, e Eutrópio , leitor, que, no tempo do imperador Arcádio, falsamente acusados de terem provocado o incêndio que consumiu o templo principal e a cúria do senado para vingar o exílio infligido a São João Crisóstomo, sofreram o martírio por ordem do prefeito da cidade Optato, seguidor do culto supersticioso dos falsos deuses e inimigo da religião cristã.",(† 406)
2024-01-12,"Em Arles, na Provença, região da Gália, na actual França, Santa Cesária , abadessa, irmã de São Cesário, bispo, que escreveu para ela e suas irmãs uma Regra das santas virgens.",(† c. 529)
2024-01-12,"Em Grenoble, na Borgonha, também na actual França, São Ferréolo , bispo e mártir, que foi assassinado por ímpios sicários quando pregava ao povo.",(† c. 659)
2024-01-12,"Em Wearmouth, na Nortúmbria, na actual Inglaterra, São Bento Biscop , abade, que, tendo peregrinado cinco vezes a Roma, de lá trouxe para a sua pátria mestres e muitos livros, para que os monges reunidos na clausura do mosteiro sob a Regra de São Bento adquirissem melhor conhecimento na ciência do amor de Cristo em benefício da Igreja.",(† c. 690)
2024-01-12,"No mosteiro de Rievaulx, também na região da Nortúmbria, Santo Elredo , abade, que, educado na corte do rei da Escócia, entrou na Ordem de Cister e, tornando-se mestre exímio da vida monástica, promoveu com suma diligência e amabilidade, por meio das suas acções e escritos, a vida espiritual e a amizade em Cristo.",(† c. 1166)
2024-01-12,"Em Leão, na Espanha, São Martinho da Santa Cruz , presbítero e cónego regular, que foi mestre insigne da Sagrada Escritura.",(† 1203)
2024-01-12,"Em Okusanbara, no Japão, os beatos Luís Amagasu Iemon e seu filho Vicente Kurogane Ichibiyoe , Miguel Amagasu Iemon , sua esposa Domingas Amagasu e sua filha Justa Amagasu , e companheiros [1] , mártires. [1] São estes os seus nomes: Tecla Kurogane, Luzia Kurogane, Maria Ito, Marina Ito Chobo, Pedro Ito Yahyoe, Matias Ito Hikosuke, Timóteo Obasama Jirobyoe, Luzia Obasama, João Gorobyoe, Joaquim Saburobyoe, João Banzai Kasue, Âurea Banzai, António Banzai Orusu, Paulo Sanjuro, Rufina Banzai e seus filhos Paulo e Marta, Simão Takahashi Seizaemon, Tecla Takahashi, Paulo Nishihori Shikibu, Luís Jin’emon e sua filha Ana, Mâncio Yoshino Han’emon, Júlia Yoshino, António Anazawa Han’emon, Paulo Anazawa Juzaburo, André Yamamoto Shichiemon, Inácio Iida Soemon, João Arie Kiemon, Pedro Arie Jinzo, Aleixo Sato Seisuke, Luzia Sato, Isabel Sato, Paulo Sato Matagoro, (N) Shichizaemon, Madalena, duas filhas de Shichizaemon e Madalena.",(† 1629)
2024-01-12,"Em Nukayama, no Japão, os beatos Luzia Iida , Crescência Anazawa , Romão Anazawa Matsujiro , Miguel Anazawa Osamu , Maria Yamamoto , Úrsula Yamamoto e Madalena Arie , mártires.",(† 1629)
2024-01-12,"Em Hanazawa, no Japão, os beatos Aleixo Choemon e seus filhos Cândido e Inácio , mártires.",(† 1629)
2024-01-12,"Em Palermo, na Sicília, região da Itália, São Bernardo de Corleone , da Ordem dos Frades Menores Capuchinhos, insigne pela sua admirável caridade e penitência.",(† 1667)
2024-01-12,"Em Montréal, no Quebec, região do Canadá, Santa Margarida Bourgeoys , virgem, que prestou todo o género de auxílio aos colonos e aos soldados e se dedicou com todas as suas forças à formação das jovens cristãs, para as quais fundou a Congregação das Irmãs de Nossa Senhora.",(† 1700)
2024-01-12,"Em Avrillé, perto de Angers, na França, o Beato António Fournier , mártir, que era artesão e durante a Revolução Francesa foi fuzilado por causa da sua fidelidade à Igreja.",(† 1794)
2024-01-12,"Em Caen, também na França, o Beato Pedro Francisco Jamet , presbítero, que prestou toda a assistência possível às religiosas Filhas do Bom Salvador, quer durante o tempo da grande revolução quer depois da restituição da paz à Igreja.",(† 1845)
2024-01-12,"Em Viaréggio, na Itália, Santo António Maria Púcci , presbítero da Ordem dos Servos de Maria, que, sendo pároco durante quase cinquenta anos, se empenhou especialmente em prestar auxílio às crianças pobres e enfermas.",(† 1892)
2024-01-12,"Em Tomhom, localidade próxima de Bangkok, na Tailândia, o Beato Nicolau Bunkerd Kitbamrung , presbítero e mártir, exímio pregador do Evangelho, que, encarcerado no tempo da perseguição contra a Igreja e contraindo a tuberculose na assistência aos enfermos, teve morte gloriosa.",(† 1944)
2024-01-13,"Santo Hilário , bispo e doutor da Igreja, que, elevado à sede episcopal de Poitiers, na Aquitânia, região da actual França, defendeu energicamente a fé nicena sobre a Trindade e sobre a divindade de Cristo, no tempo do imperador Constâncio, adepto da heresia ariana, sendo por isso relegado quatro anos para a Frígia. Compôs também célebres comentários sobre os Salmos e sobre o Evangelho de São Mateus.",(† 367)
2024-01-13,"Em Belgrado, na Mésia, na actual Sérvia, os santos Hermílio e Estratónico , mártires, que, no tempo do imperador Licínio, depois de cruéis torturas, foram afogados no rio Danúbio.",(† c. 310)
2024-01-13,"Em Tréveris, na Gália Bélgica, actualmente na Alemanha, Santo Agrício , bispo, que converteu em igreja o palácio que lhe doou Santa Helena.",(† c. 330)
2024-01-13,"Em Reims, também na Gália Bélgica, actualmente na França, o sepultamento de São Remígio , bispo, que, depois de ter iniciado o rei Clóvis na fonte sagrada do Baptismo e nos sacramentos da fé, converteu a Cristo o povo dos Francos e, completados mais de setenta anos de episcopado, partiu desta vida com grande fama de santidade.",(† c. 530)
2024-01-13,"Em Glasgow, na Escócia, São Kentigerno , presbítero e abade, que estabeleceu nesta cidade a sua sede e de quem se conta que formou uma grande comunidade de monges para viverem segundo o modelo da Igreja nascente.",(† 603/612)
2024-01-13,"Em Capitolíades, na Batânia, hoje na Síria, São Pedro , presbítero e mártir, que, tendo sido acusado a Walid, príncipe dos Sarracenos, de que ensinava publicamente pelas ruas a fé de Cristo, foi amputado dos pés, das mãos e da língua e, pregado numa cruz, consumou o martírio que tão ardentemente desejava.",(† 713)
2024-01-13,"Em Córdova, cidade da Andaluzia, região da Espanha, São Gumesindo , presbítero, e São Servideu , monge, que, declarando-se cristãos perante os príncipes e juízes dos Mouros, morreram pela fé em Cristo.",(† 852)
2024-01-13,"No mosteiro de Ilbenstadt, na Alemanha, São Godofredo , que, abandonando o bem estar que lhe proporcionava a condição de conde de Kappenberg, decidiu transformar o seu próprio castelo num mosteiro e, tomando o hábito premonstratense, se dedicou infatigavelmente a socorrer os indigentes e os enfermos.",(† 1127)
2024-01-13,"Perto de Huy, na região de Liège, na Bélgica, a Beata Ivete , viúva, que se dedicou ao cuidado dos leprosos e finalmente viveu reclusa numa cela perto deles.",(† 1228)
2024-01-13,"Em Milão, na Lombardia, região da Itália, a Beata Verónica Negróni de Binasco , virgem, que entrou no mosteiro de Santa Marta sob a Regra de Santo Agostinho, onde se consagrou profundamente à contemplação.",(† 1497)
2024-01-13,"Em Nam Dinh, cidade do Tonquim, no actual Vietnam, os santos Domingos Pham Trong (Án) Kham , Lucas (Cai) Thin , seu filho, e José Pham Trong (Cai) Tá , os quais, sob o governo do imperador Tu Duc, preferiram sofrer os tormentos e a morte do que calcar a cruz.",(† 1859)
2024-01-13,"Em Casillas de Martos, perto de Jaén, na Espanha, a Beata Francisca da Encarnação (Maria Francisca Espejo y Martos), monja da Ordem da Santíssima Trindade e mártir, que mereceu associar-se às núpcias eternas com seu Esposo, Jesus Cristo.",(† 1937)
